,id,date,hour,lon,lat,X,Y,distppa,colonia
199,49178,2020-02-09,04:00:00,-64.65493,-54.878933,393823.0216,3917426.281,62.1458835512454,1
200,49127,2020-02-09,04:00:00,-64.6592,-54.87253,393532.2145,3918132.204,186.403852720459,1
201,49152,2020-02-09,04:00:00,-64.67094,-54.864,392756.3102,3919063.348,59.7371502212687,1
202,49138,2020-02-09,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1
203,49180,2020-02-09,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1
204,49178,2020-02-09,16:00:00,-64.65493,-54.882133,393831.4355,3917070.246,156.355840973247,1
205,49127,2020-02-09,16:00:00,-64.6592,-54.8736,393535.0349,3918013.154,71.7511793980362,1
206,49138,2020-02-09,16:00:00,-64.67413,-54.865067,392554.4279,3918939.744,127.714101233182,1
207,49180,2020-02-09,16:00:00,-64.66987,-54.864,392824.9781,3919064.986,111.807028923392,1
208,49152,2020-02-09,16:00:00,-64.6272,-54.8576,395546.8161,3919841.509,2363.78534800298,0
209,49127,2020-02-10,04:00:00,-64.6592,-54.87253,393532.2145,3918132.204,186.403852720459,1
210,49138,2020-02-10,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1
211,49180,2020-02-10,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1
212,49178,2020-02-10,04:00:00,-64.6816,-54.856533,392052.2549,3919877.756,254.283464280792,1
213,49127,2020-02-10,16:00:00,-64.658134,-54.877865,393614.6652,3917540.246,148.39271638083,1
214,49152,2020-02-10,16:00:00,-64.66773,-54.866135,392967.9698,3918830.716,102.59683518549,1
215,49180,2020-02-10,16:00:00,-64.6784,-54.861866,392271.8718,3919289.331,2.02337731282659,1
216,49138,2020-02-10,16:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1
217,49178,2020-02-10,16:00:00,-64.67413,-54.853333,392523.2252,3920245.274,267.249555510959,1
218,49127,2020-02-11,04:00:00,-64.6592,-54.87253,393532.2145,3918132.204,186.403852720459,1
219,49152,2020-02-11,04:00:00,-64.6688,-54.862934,392890.8201,3919185.226,119.172237509283,1
220,49138,2020-02-11,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1
221,49180,2020-02-11,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1
222,49178,2020-02-11,04:00:00,-64.67733,-54.856533,392326.3346,3919884.327,78.731241039509,1
223,49127,2020-02-11,16:00:00,-64.6592,-54.8736,393535.0349,3918013.154,71.7511793980362,1
224,49152,2020-02-11,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1
225,49138,2020-02-11,16:00:00,-64.67413,-54.8608,392543.0807,3919414.493,67.2012018044543,1
226,49180,2020-02-11,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1
227,49178,2020-02-11,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1
228,49127,2020-02-12,04:00:00,-64.6592,-54.87253,393532.2145,3918132.204,186.403852720459,1
229,49138,2020-02-12,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1
230,49178,2020-02-12,04:00:00,-64.6688,-54.8544,392868.1991,3920134.723,158.525245672516,1
231,49180,2020-02-12,16:00:00,-64.650665,-54.896,394141.3933,3915533.842,1349.03333903369,0
232,49178,2020-02-12,16:00:00,-64.65387,-54.877865,393888.2164,3917546.715,68.7096662743736,1
233,49152,2020-02-12,16:00:00,-64.658134,-54.875732,393609.0462,3917777.566,24.757600317679,1
234,49127,2020-02-12,16:00:00,-64.658134,-54.8736,393603.4299,3918014.774,94.4752840635684,1
235,49138,2020-02-12,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1
236,49152,2020-02-13,04:00:00,-64.66987,-54.8736,392850.4442,3917996.883,18.0373335730461,1
237,49127,2020-02-13,04:00:00,-64.66026,-54.87253,393464.2027,3918130.592,187.518936687126,1
238,49178,2020-02-13,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1
239,49127,2020-02-13,16:00:00,-64.6592,-54.8736,393535.0349,3918013.154,71.7511793980362,1
240,49152,2020-02-13,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1
241,49138,2020-02-13,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1
242,49180,2020-02-13,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1
243,49178,2020-02-13,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874,5.46997265332553,1
244,49127,2020-02-14,04:00:00,-64.66026,-54.87253,393464.2027,3918130.592,187.518936687126,1
245,49138,2020-02-14,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
246,49180,2020-02-14,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1
247,49152,2020-02-14,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1
248,49178,2020-02-14,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1
249,49127,2020-02-14,16:00:00,-64.66133,-54.87253,393395.5493,3918128.964,210.946800975979,1
250,49180,2020-02-14,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1
251,49138,2020-02-14,16:00:00,-64.680534,-54.8576,392123.5267,3919760.683,117.71712145324,1
252,49178,2020-02-14,16:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1
253,49127,2020-02-15,04:00:00,-64.66026,-54.87253,393464.2027,3918130.592,187.518936687126,1
254,49180,2020-02-15,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1
255,49127,2020-02-15,16:00:00,-64.65387,-54.88,393893.8263,3917309.172,40.0569811182892,1
256,49152,2020-02-15,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1
257,49178,2020-02-15,16:00:00,-64.67733,-54.855465,392323.4893,3920003.153,154.370300093044,1
258,49180,2020-02-15,16:00:00,-64.65387,-54.84693,393806.9475,3920988.569,1135.88883525767,0
259,49127,2020-02-16,04:00:00,-64.66026,-54.87253,393464.2027,3918130.592,187.518936687126,1
260,49180,2020-02-16,04:00:00,-64.680534,-54.861866,392134.9142,3919286.047,4.87047086640736,1
261,49138,2020-02-16,04:00:00,-64.67947,-54.861866,392203.2004,3919287.685,6.36743167842134,1
262,49127,2020-02-16,16:00:00,-64.66133,-54.87253,393395.5493,3918128.964,210.946800975979,1
263,49152,2020-02-16,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1
264,49178,2020-02-16,16:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1
265,49138,2020-02-16,16:00:00,-64.68266,-54.859734,391992.7717,3919519.978,119.974487581847,1
266,49180,2020-02-16,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1
267,49127,2020-02-17,04:00:00,-64.6592,-54.87253,393532.2145,3918132.204,186.403852720459,1
268,49152,2020-02-17,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1
269,49138,2020-02-17,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
270,49178,2020-02-17,04:00:00,-64.6688,-54.853333,392865.371,3920253.438,275.226468323054,1
271,49152,2020-02-17,16:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1
272,49127,2020-02-17,16:00:00,-64.6688,-54.864,392893.6459,3919066.622,141.152422703842,1
273,49138,2020-02-17,16:00:00,-64.68266,-54.858665,391989.9146,3919638.915,146.320405223661,1
274,49178,2020-02-17,16:00:00,-64.6784,-54.8576,392260.4987,3919763.967,42.7825007043546,1
275,49180,2020-02-17,16:00:00,-64.67947,-54.855465,392186.1249,3919999.862,253.062015896146,1
276,49127,2020-02-18,04:00:00,-64.6592,-54.87253,393532.2145,3918132.204,186.403852720459,1
277,49152,2020-02-18,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1
278,49138,2020-02-18,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
279,49178,2020-02-18,04:00:00,-64.66987,-54.85227,392793.8658,3920370.071,292.603674969537,1
280,49152,2020-02-18,16:00:00,-64.664536,-54.8704,393184.2133,3918361.065,404.669102712639,0
281,49127,2020-02-18,16:00:00,-64.67094,-54.864,392756.3102,3919063.348,59.7371502212687,1
282,49138,2020-02-18,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1
283,49178,2020-02-18,16:00:00,-64.73067,-54.845867,388873.2813,3920987.731,3538.93728029758,0
284,49180,2020-02-18,16:00:00,-64.66987,-54.842667,392768.3985,3921438.503,782.385321121845,0
285,49138,2020-02-19,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
286,49178,2020-02-19,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1
287,49127,2020-02-19,16:00:00,-64.658134,-54.875732,393609.0462,3917777.566,24.757600317679,1
288,49152,2020-02-19,16:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1
289,49138,2020-02-19,16:00:00,-64.6752,-54.865067,392485.762,3918938.103,107.534899589278,1
290,49180,2020-02-19,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1
291,49178,2020-02-19,16:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1
292,49138,2020-02-20,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
293,49178,2020-02-20,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1
294,49180,2020-02-20,16:00:00,-64.6432,-54.910934,394659.0855,3913883.519,3022.7154681956,0
295,49178,2020-02-20,16:00:00,-64.67733,-54.862934,392343.3887,3919172.15,1.84590333875455,1
296,49138,2020-02-20,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778,44.0427667206927,1
297,49138,2020-02-21,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
298,49180,2020-02-21,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1
299,49178,2020-02-21,16:00:00,-64.664536,-54.87467,393195.5048,3917885.981,141.705309310872,1
300,49152,2020-02-21,16:00:00,-64.66347,-54.8736,393261.0702,3918006.655,209.424804338762,1
301,49127,2020-02-21,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1
302,49138,2020-02-21,16:00:00,-64.680534,-54.8576,392123.5267,3919760.683,117.71712145324,1
303,49180,2020-02-21,16:00:00,-64.65707,-54.84693,393601.4985,3920983.714,939.70722782182,0
304,49152,2020-02-22,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1
305,49138,2020-02-22,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
306,49180,2020-02-22,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1
307,49127,2020-02-22,16:00:00,-64.65387,-54.8928,393927.4631,3915885.028,1044.47658180737,0
308,49152,2020-02-22,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1
309,49138,2020-02-22,16:00:00,-64.67627,-54.8544,392388.6942,3920123.274,204.469445127377,1
310,49180,2020-02-22,16:00:00,-64.66773,-54.850132,392925.5783,3920611.218,209.207121622495,1
311,49138,2020-02-23,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1
312,49178,2020-02-23,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1
313,49127,2020-02-23,16:00:00,-64.66133,-54.87467,393401.1974,3917890.865,73.3637417146898,1
314,49180,2020-02-23,16:00:00,-64.66987,-54.856533,392805.1723,3919895.768,2.58191405616262,1
315,49178,2020-02-23,16:00:00,-64.69013,-54.8448,391473.243,3921169.992,1331.35486526093,0
316,49152,2020-02-23,16:00:00,-64.73814,-54.82453,388334.7891,3923349.785,5130.61726229153,0
317,49138,2020-02-24,04:00:00,-64.67947,-54.861866,392203.2004,3919287.685,6.36743167842134,1
318,49178,2020-02-24,04:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1
319,49127,2020-02-24,16:00:00,-64.67094,-54.865067,392759.1424,3918944.633,36.2924384651368,1
320,49180,2020-02-24,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778,44.0427667206927,1
321,49152,2020-02-24,16:00:00,-64.68266,-54.8608,391995.6209,3919401.375,106.814941132125,1
322,49138,2020-02-24,16:00:00,-64.73493,-54.8544,388623.2862,3920031.592,3501.00977436484,0
323,49178,2020-02-24,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1
324,49127,2020-02-25,04:00:00,-64.6592,-54.871468,393529.4152,3918250.363,303.590430971419,1
325,49138,2020-02-25,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1
326,49180,2020-02-25,04:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1
327,49178,2020-02-25,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1
328,49127,2020-02-25,16:00:00,-64.6496,-54.88,394167.7481,3917315.633,11.1180964611256,1
329,49152,2020-02-25,16:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1
330,49180,2020-02-25,16:00:00,-64.67733,-54.861866,392340.5431,3919290.976,2.82776469146023,1
331,49138,2020-02-25,16:00:00,-64.67413,-54.8608,392543.0807,3919414.493,67.2012018044543,1
332,49178,2020-02-25,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917,184.071768453494,1
333,49127,2020-02-26,04:00:00,-64.673065,-54.865067,392622.773,3918941.378,116.243825012706,1
334,49180,2020-02-26,04:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1
335,49178,2020-02-26,04:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1
336,49127,2020-02-26,16:00:00,-64.66026,-54.87253,393464.2027,3918130.592,187.518936687126,1
337,49152,2020-02-26,16:00:00,-64.6688,-54.8704,392910.6121,3918354.554,282.481664154567,1
338,49138,2020-02-26,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1
339,49178,2020-02-26,16:00:00,-64.67094,-54.848,392713.8463,3920843.515,185.744705583478,1
340,49152,2020-02-27,04:00:00,-64.6752,-54.866135,392488.604,3918819.276,140.634432980177,1
341,49138,2020-02-27,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
342,49178,2020-02-27,04:00:00,-64.67094,-54.853333,392727.9991,3920250.163,301.679629320892,1
343,49178,2020-02-27,16:00:00,-64.672,-54.8704,392705.2829,3918349.657,273.556972167977,1
344,49152,2020-02-27,16:00:00,-64.67094,-54.868267,392767.6363,3918588.599,113.650091825638,1
345,49138,2020-02-27,16:00:00,-64.67733,-54.862934,392343.3887,3919172.15,1.84590333875455,1
346,49152,2020-02-28,04:00:00,-64.672,-54.866135,392693.9547,3918824.183,12.0714185664722,1
347,49138,2020-02-28,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
348,49180,2020-02-28,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1
349,49178,2020-02-28,04:00:00,-64.672,-54.85227,392657.1322,3920366.809,289.236902450078,1
350,49138,2020-02-28,16:00:00,-64.6496,-54.8928,394201.298,3915891.488,988.198856132278,0
351,49127,2020-02-28,16:00:00,-64.64854,-54.882133,394241.3343,3917079.914,41.3647707691213,1
352,49178,2020-02-28,16:00:00,-64.65707,-54.875732,393677.3092,3917779.182,52.3029584661086,1
353,49152,2020-02-28,16:00:00,-64.67094,-54.8672,392764.8041,3918707.314,21.0774256553349,1
354,49152,2020-02-29,04:00:00,-64.67094,-54.871468,392776.1332,3918232.454,146.835478546794,1
355,49138,2020-02-29,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
356,49178,2020-02-29,04:00:00,-64.666664,-54.85227,392999.6723,3920374.972,380.081043225559,0
357,49127,2020-02-29,16:00:00,-64.6752,-54.856533,392463.0536,3919887.599,5.63551795395603,1
358,49138,2020-02-29,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874,5.46997265332553,1
359,49178,2020-02-29,16:00:00,-64.666664,-54.855465,393008.1299,3920019.495,38.434008977617,1
360,49152,2020-02-29,16:00:00,-64.69227,-54.8064,391232.6668,3925439.039,5003.2876666238,0
361,49180,2020-02-29,16:00:00,-64.6912,-54.8064,391301.4322,3925440.699,4985.1271898846,0
362,49127,2020-03-01,04:00:00,-64.67094,-54.864,392756.3102,3919063.348,59.7371502212687,1
363,49138,2020-03-01,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604,8.11441890525213,1
364,49180,2020-03-01,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1
365,49178,2020-03-01,04:00:00,-64.66773,-54.85227,392931.2413,3920373.343,350.609424007425,1
366,49152,2020-03-01,04:00:00,-64.72747,-54.817066,388999.7327,3924197.169,5122.62192283551,0
367,49127,2020-03-01,16:00:00,-64.67094,-54.865067,392759.1424,3918944.633,36.2924384651368,1
368,49180,2020-03-01,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1
369,49138,2020-03-01,16:00:00,-64.68266,-54.858665,391989.9146,3919638.915,146.320405223661,1
370,49178,2020-03-01,16:00:00,-64.6688,-54.855465,392871.022,3920016.231,42.5857513412872,1
371,49127,2020-03-02,04:00:00,-64.67094,-54.864,392756.3102,3919063.348,59.7371502212687,1
372,49138,2020-03-02,04:00:00,-64.67413,-54.862934,392548.7556,3919177.063,17.0309104421846,1
373,49180,2020-03-02,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1
374,49178,2020-03-02,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1
375,49127,2020-03-02,16:00:00,-64.664536,-54.87253,393189.8457,3918124.079,230.879318311119,1
376,49152,2020-03-02,16:00:00,-64.673065,-54.8672,392628.4419,3918704.059,68.8241993309245,1
377,49138,2020-03-02,16:00:00,-64.673065,-54.8608,392611.433,3919416.126,123.943998384533,1
378,49180,2020-03-02,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1
379,49178,2020-03-02,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1
380,49127,2020-03-03,04:00:00,-64.673065,-54.865067,392622.773,3918941.378,116.243825012706,1
381,49138,2020-03-03,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1
382,49178,2020-03-03,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1
383,49127,2020-03-03,16:00:00,-64.6688,-54.864,392893.6459,3919066.622,141.152422703842,1
384,49138,2020-03-03,16:00:00,-64.6752,-54.862934,392480.086,3919175.421,20.7478309171573,1
385,49180,2020-03-03,16:00:00,-64.6816,-54.861866,392066.4996,3919284.405,2.55663398258246,1
386,49178,2020-03-03,16:00:00,-64.6688,-54.845867,392845.5832,3921084.108,445.115774878211,0
387,49152,2020-03-03,16:00:00,-64.65493,-54.781868,393567.9616,3928225.761,7615.63916344709,0
388,49127,2020-03-04,04:00:00,-64.66987,-54.864,392824.9781,3919064.986,111.807028923392,1
389,49138,2020-03-04,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1
390,49178,2020-03-04,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1
391,49138,2020-03-04,16:00:00,-64.6368,-54.903465,395049.9036,3914724.146,2297.91763658145,0
392,49152,2020-03-04,16:00:00,-64.672,-54.865067,392691.1181,3918943.01,85.114295847006,1
393,49127,2020-03-04,16:00:00,-64.6688,-54.864,392893.6459,3919066.622,141.152422703842,1
394,49178,2020-03-04,16:00:00,-64.66987,-54.84693,392779.7036,3920964.201,312.725993714211,1
395,49180,2020-03-04,16:00:00,-64.62614,-54.842667,395576.2869,3921504.552,2978.86055697863,0
