id,date,hour,lon,lat,X,Y
49180,2020-03-23,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892
49178,2020-03-23,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801
49152,2020-03-23,16:00:00,-64.673065,-54.868267,392631.2777,3918585.344
49127,2020-03-23,16:00:00,-64.6688,-54.864,392893.6459,3919066.622
49138,2020-03-23,16:00:00,-64.66987,-54.859734,392813.6625,3919539.623
49178,2020-03-23,16:00:00,-64.673065,-54.8576,392602.9291,3919772.159
49180,2020-03-23,16:00:00,-64.69013,-54.7872,391318.6935,3927578.531
49152,2020-03-24,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551
49138,2020-03-24,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889
49178,2020-03-24,04:00:00,-64.6688,-54.85227,392862.5535,3920371.708
49152,2020-03-24,16:00:00,-64.65493,-54.8736,393808.9999,3918019.637
49138,2020-03-24,16:00:00,-64.6752,-54.862934,392480.086,3919175.421
49180,2020-03-24,16:00:00,-64.680534,-54.859734,392129.223,3919523.254
49178,2020-03-24,16:00:00,-64.673065,-54.855465,392597.2556,3920009.7
49127,2020-03-24,16:00:00,-64.66987,-54.855465,392802.3396,3920014.594
49152,2020-03-25,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551
49138,2020-03-25,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889
49180,2020-03-25,04:00:00,-64.68373,-54.859734,391924.0968,3919518.328
49178,2020-03-25,04:00:00,-64.672,-54.853333,392659.9551,3920248.54
49152,2020-03-25,16:00:00,-64.66026,-54.87467,393469.8472,3917892.493
49138,2020-03-25,16:00:00,-64.672,-54.864,392688.2842,3919061.725
49127,2020-03-25,16:00:00,-64.67627,-54.856533,392394.3732,3919885.956
49178,2020-03-25,16:00:00,-64.6752,-54.8544,392457.3783,3920124.917
49180,2020-03-25,16:00:00,-64.6656,-54.853333,393070.787,3920258.327
49152,2020-03-26,04:00:00,-64.673065,-54.865067,392622.773,3918941.378
49180,2020-03-26,04:00:00,-64.68266,-54.861866,391998.4701,3919282.771
49138,2020-03-26,04:00:00,-64.673065,-54.861866,392614.266,3919297.522
49178,2020-03-26,04:00:00,-64.67413,-54.853333,392523.2252,3920245.274
49152,2020-03-26,16:00:00,-64.66026,-54.875732,393472.6484,3917774.334
49138,2020-03-26,16:00:00,-64.673065,-54.861866,392614.266,3919297.522
49178,2020-03-26,16:00:00,-64.67413,-54.8544,392526.0624,3920126.559
49180,2020-03-26,16:00:00,-64.6592,-54.784,393298.9879,3927982.066
49138,2020-03-27,04:00:00,-64.673065,-54.861866,392614.266,3919297.522
49180,2020-03-27,04:00:00,-64.51307,-54.7968,402726.3896,3926770.487
49127,2020-03-27,16:00:00,-64.66347,-54.87467,393263.8979,3917887.606
49152,2020-03-27,16:00:00,-64.67413,-54.866135,392557.2681,3918820.918
49138,2020-03-27,16:00:00,-64.673065,-54.861866,392614.266,3919297.522
49180,2020-03-27,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612
49178,2020-03-27,16:00:00,-64.67413,-54.853333,392523.2252,3920245.274
49127,2020-03-28,04:00:00,-64.673065,-54.864,392619.9373,3919060.093
49138,2020-03-28,04:00:00,-64.673065,-54.861866,392614.266,3919297.522
49180,2020-03-28,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612
49178,2020-03-28,04:00:00,-64.673065,-54.853333,392591.5901,3920246.907
49152,2020-03-28,16:00:00,-64.66133,-54.88,393415.2656,3917297.845
49127,2020-03-28,16:00:00,-64.673065,-54.861866,392614.266,3919297.522
49138,2020-03-28,16:00:00,-64.673065,-54.861866,392614.266,3919297.522
49178,2020-03-28,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874
49180,2020-03-28,16:00:00,-64.72747,-54.8544,389102.1443,3920043.427
49127,2020-03-29,04:00:00,-64.673065,-54.865067,392622.773,3918941.378
49138,2020-03-29,04:00:00,-64.673065,-54.862934,392617.1043,3919178.696
49180,2020-03-29,04:00:00,-64.733864,-54.858665,388703.4586,3919558.766
49152,2020-03-29,16:00:00,-64.67094,-54.868267,392767.6363,3918588.599
49180,2020-03-29,16:00:00,-64.733864,-54.858665,388703.4586,3919558.766
49127,2020-03-29,16:00:00,-64.6816,-54.8576,392055.1048,3919759.041
49178,2020-03-29,16:00:00,-64.6688,-54.855465,392871.022,3920016.231
49138,2020-03-29,16:00:00,-64.58453,-54.8352,398229.2816,3922396.562
49152,2020-03-30,04:00:00,-64.67094,-54.866135,392761.9772,3918825.807
49138,2020-03-30,04:00:00,-64.673065,-54.861866,392614.266,3919297.522
49180,2020-03-30,04:00:00,-64.733864,-54.858665,388703.4586,3919558.766
49178,2020-03-30,04:00:00,-64.66987,-54.853333,392796.6851,3920251.801
49152,2020-03-30,16:00:00,-64.6592,-54.88,393551.9055,3917301.084
49138,2020-03-30,16:00:00,-64.67413,-54.856533,392531.7341,3919889.241
49178,2020-03-30,16:00:00,-64.673065,-54.856533,392600.0936,3919890.874
49127,2020-03-30,16:00:00,-64.544,-54.725334,400563.0427,3934678.521
49127,2020-03-31,04:00:00,-64.673065,-54.865067,392622.773,3918941.378
49138,2020-03-31,04:00:00,-64.67094,-54.8608,392747.8168,3919419.382
49180,2020-03-31,04:00:00,-64.733864,-54.8576,388700.5255,3919677.257
49178,2020-03-31,04:00:00,-64.66347,-54.85227,393204.7087,3920379.846
49127,2020-03-31,16:00:00,-64.673065,-54.865067,392622.773,3918941.378
49138,2020-03-31,16:00:00,-64.67094,-54.8608,392747.8168,3919419.382
49180,2020-03-31,16:00:00,-64.736,-54.856533,388560.4843,3919792.575
49152,2020-03-31,16:00:00,-64.67733,-54.8544,392320.6521,3920121.645
49178,2020-03-31,16:00:00,-64.673065,-54.8544,392594.4255,3920128.193
49127,2020-04-01,04:00:00,-64.673065,-54.865067,392622.773,3918941.378
49180,2020-04-01,04:00:00,-64.736,-54.858665,388566.3631,3919555.37
49178,2020-04-01,04:00:00,-64.66987,-54.8544,392799.515,3920133.086
49152,2020-04-01,16:00:00,-64.66026,-54.881065,393486.7156,3917180.979
49178,2020-04-01,16:00:00,-64.67094,-54.871468,392776.1332,3918232.454
49138,2020-04-01,16:00:00,-64.67413,-54.862934,392548.7556,3919177.063
49127,2020-04-01,16:00:00,-64.73067,-54.80747,388767.7705,3925259.733
49180,2020-04-01,16:00:00,-64.7328,-54.8064,388627.9437,3925375.398
49138,2020-04-02,04:00:00,-64.67094,-54.8608,392747.8168,3919419.382
49180,2020-04-02,04:00:00,-64.72853,-54.80747,388905.2968,3925263.127
49152,2020-04-02,16:00:00,-64.6752,-54.8704,392499.9539,3918344.75
49138,2020-04-02,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778
49127,2020-04-02,16:00:00,-64.746666,-54.8544,387869.9525,3920012.871
49178,2020-04-02,16:00:00,-64.74987,-54.834133,387607.9662,3922262.617
49180,2020-04-02,16:00:00,-64.4288,-54.7584,408056.5718,3931156.665
49152,2020-04-03,04:00:00,-64.67413,-54.866135,392557.2681,3918820.918
49178,2020-04-03,04:00:00,-64.71467,-54.797867,389769.87,3926353.423
49180,2020-04-03,04:00:00,-64.25066,-54.727467,419457.8921,3934817.384
49138,2020-04-03,16:00:00,-64.72,-54.849068,389567.079,3920648.461
49127,2020-04-03,16:00:00,-64.73493,-54.8064,388491.0564,3925372.011
49152,2020-04-03,16:00:00,-64.67413,-54.798935,392378.6311,3926297.587
49180,2020-04-03,16:00:00,-64.28053,-54.7296,417538.71,3934545.363
49178,2020-04-03,16:00:00,-64.546135,-54.725334,400425.5552,3934675.494
49138,2020-04-04,04:00:00,-64.67627,-54.861866,392408.5727,3919292.604
49127,2020-04-04,04:00:00,-64.73067,-54.805332,388761.897,3925497.604
49152,2020-04-04,04:00:00,-64.5088,-54.795734,402998.3293,3926895.009
49180,2020-04-04,04:00:00,-64.25066,-54.727467,419457.8921,3934817.384
49138,2020-04-04,16:00:00,-64.67627,-54.861866,392408.5727,3919292.604
49178,2020-04-04,16:00:00,-64.680534,-54.855465,392117.8278,3919998.224
49127,2020-04-04,16:00:00,-64.731735,-54.8064,388696.3873,3925377.089
49152,2020-04-04,16:00:00,-64.5248,-54.770134,401907.8181,3929721.057
49180,2020-04-04,16:00:00,-64.24747,-54.727467,419663.3163,3934821.041
49138,2020-04-05,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247
49152,2020-04-05,04:00:00,-64.7264,-54.8544,389170.8278,3920045.12
49127,2020-04-05,04:00:00,-64.72747,-54.8064,388970.4833,3925383.853
49178,2020-04-05,16:00:00,-64.60907,-54.907734,396838.683,3914290.38
49152,2020-04-05,16:00:00,-64.67413,-54.871468,392571.4512,3918227.566
49138,2020-04-05,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892
49138,2020-04-06,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247
49127,2020-04-06,04:00:00,-64.724266,-54.805332,389173.4697,3925507.747
49180,2020-04-06,04:00:00,-64.24747,-54.727467,419663.3163,3934821.041
49178,2020-04-06,16:00:00,-64.6592,-54.882133,393557.5284,3917063.764
49152,2020-04-06,16:00:00,-64.67413,-54.866135,392557.2681,3918820.918
49138,2020-04-06,16:00:00,-64.67413,-54.861866,392545.9155,3919295.889
49127,2020-04-06,16:00:00,-64.7328,-54.8064,388627.9437,3925375.398
49180,2020-04-06,16:00:00,-64.24747,-54.724266,419656.9846,3935177.201
49138,2020-04-07,04:00:00,-64.67094,-54.8608,392747.8168,3919419.382
49180,2020-04-07,04:00:00,-64.28267,-54.731735,417405.2523,3934305.296
49152,2020-04-07,16:00:00,-64.673065,-54.871468,392639.7855,3918229.199
49138,2020-04-07,16:00:00,-64.67413,-54.855465,392528.8942,3920008.067
49178,2020-04-07,16:00:00,-64.67413,-54.8544,392526.0624,3920126.559
49127,2020-04-07,16:00:00,-64.7328,-54.8064,388627.9437,3925375.398
49180,2020-04-07,16:00:00,-64.24427,-54.7264,419867.2794,3934943.42
49180,2020-04-08,04:00:00,-64.24427,-54.727467,419869.3846,3934824.7
49178,2020-04-08,16:00:00,-64.57387,-54.814934,398863.2498,3924666.821
49127,2020-04-08,16:00:00,-64.7328,-54.8064,388627.9437,3925375.398
49138,2020-04-08,16:00:00,-64.70613,-54.794666,390310.1543,3926722.956
49152,2020-04-08,16:00:00,-64.2304,-54.756268,420818.7639,3931635.886
49180,2020-04-08,16:00:00,-64.26987,-54.682667,418130.6563,3939779.815
49138,2020-04-09,04:00:00,-64.71467,-54.8,389775.6751,3926116.108
49180,2020-04-09,04:00:00,-64.27627,-54.730667,417815.1822,3934431.641
49127,2020-04-09,16:00:00,-64.7328,-54.80747,388630.8868,3925256.351
49138,2020-04-09,16:00:00,-64.71467,-54.8,389775.6751,3926116.108
49180,2020-04-09,16:00:00,-64.27306,-54.791466,418144.6624,3927670.569
49152,2020-04-09,16:00:00,-64.2624,-54.734932,418716.8243,3933973.252
49178,2020-04-09,16:00:00,-64.234665,-54.701866,420437.7985,3937684.125
49138,2020-04-10,04:00:00,-64.71467,-54.8,389775.6751,3926116.108
49152,2020-04-10,04:00:00,-64.13333,-54.7712,427092.1754,3930079.69
49180,2020-04-10,16:00:00,-64.6784,-54.8608,392269.0298,3919407.934
49127,2020-04-10,16:00:00,-64.7328,-54.813866,388648.4805,3924544.742
49138,2020-04-10,16:00:00,-64.72107,-54.8,389364.3045,3926106.026
49152,2020-04-10,16:00:00,-63.81333,-54.754135,447655.4051,3932264.208
49178,2020-04-10,16:00:00,-64.263466,-54.676266,418530.6877,3940499.466
49180,2020-04-11,04:00:00,-64.736,-54.8576,388563.4264,3919673.861
49138,2020-04-11,04:00:00,-64.72,-54.798935,389430.173,3926226.205
49152,2020-04-11,04:00:00,-63.81333,-54.754135,447655.4051,3932264.208
49127,2020-04-11,16:00:00,-64.7328,-54.80747,388630.8868,3925256.351
49180,2020-04-11,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-11,16:00:00,-64.724266,-54.8032,389167.6345,3925744.951
49152,2020-04-11,16:00:00,-63.800533,-54.7264,448443.7707,3935359.772
49178,2020-04-11,16:00:00,-64.26133,-54.674133,418664.148,3940739.268
49180,2020-04-12,04:00:00,-64.7328,-54.858665,388771.7496,3919560.456
49178,2020-04-12,04:00:00,-64.24,-54.702934,420096.1265,3937559.234
49180,2020-04-12,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-04-12,16:00:00,-64.7328,-54.8064,388627.9437,3925375.398
49138,2020-04-12,16:00:00,-64.68587,-54.805332,391641.1163,3925567.776
49152,2020-04-12,16:00:00,-63.808,-54.753067,447997.0589,3932387.009
49178,2020-04-12,16:00:00,-64.2432,-54.702934,419889.9337,3937555.587
49180,2020-04-13,04:00:00,-64.73707,-54.8576,388494.7485,3919672.159
49178,2020-04-13,04:00:00,-64.24,-54.704,420098.2219,3937440.626
49127,2020-04-13,16:00:00,-64.7328,-54.80747,388630.8868,3925256.351
49180,2020-04-13,16:00:00,-64.7328,-54.80747,388630.8868,3925256.351
49138,2020-04-13,16:00:00,-64.717865,-54.8,389570.3111,3926111.08
49152,2020-04-13,16:00:00,-63.808,-54.718933,447953.3227,3936185.115
49127,2020-04-14,04:00:00,-64.724266,-54.805332,389173.4697,3925507.747
49180,2020-04-14,16:00:00,-64.523735,-54.7712,401978.9026,3929603.942
49152,2020-04-15,04:00:00,-63.808,-54.718933,447953.3227,3936185.115
49138,2020-04-15,04:00:00,-64.6752,-54.801067,392315.5216,3926058.739
49127,2020-04-15,04:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-15,16:00:00,-64.64854,-54.776535,393964.9273,3928828.788
49127,2020-04-15,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-16,04:00:00,-64.672,-54.8,392518.3713,3926182.364
49127,2020-04-16,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-16,16:00:00,-64.7296,-54.8064,388833.5959,3925380.477
49127,2020-04-16,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-17,04:00:00,-64.7232,-54.804268,389239.0692,3925627.811
49127,2020-04-17,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-17,16:00:00,-64.7296,-54.8064,388833.5959,3925380.477
49127,2020-04-17,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-18,04:00:00,-64.72107,-54.804268,389375.9639,3925631.175
49127,2020-04-18,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-18,16:00:00,-64.672,-54.798935,392515.545,3926300.855
49127,2020-04-18,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-19,04:00:00,-64.71574,-54.8,389706.899,3926114.425
49127,2020-04-19,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-19,16:00:00,-64.69227,-54.786133,391178.2319,3927693.925
49127,2020-04-19,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-04-20,04:00:00,-64.72213,-54.80213,389301.9936,3925867.372
49138,2020-04-20,16:00:00,-64.71574,-54.8,389706.899,3926114.425
49127,2020-04-20,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-21,04:00:00,-64.72213,-54.805332,389310.7464,3925511.122
49127,2020-04-21,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-04-21,16:00:00,-64.701866,-54.7968,390590.0308,3926492.193
49127,2020-04-21,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-22,16:00:00,-64.656,-54.88,393757.1863,3917305.943
49127,2020-04-22,16:00:00,-64.70827,-54.794666,390172.5839,3926719.606
49138,2020-04-23,04:00:00,-64.656,-54.88,393757.1863,3917305.943
49138,2020-04-23,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448
49127,2020-04-23,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-24,16:00:00,-64.67094,-54.8544,392730.8309,3920131.448
49127,2020-04-24,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49127,2020-04-25,04:00:00,-64.7232,-54.8032,389236.1479,3925746.635
49138,2020-04-25,16:00:00,-64.72853,-54.8064,388902.361,3925382.174
49127,2020-04-25,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49138,2020-04-26,04:00:00,-64.72,-54.805332,389447.6376,3925514.484
49127,2020-04-26,04:00:00,-64.7232,-54.805332,389241.9795,3925509.432
49138,2020-04-26,16:00:00,-64.70827,-54.8,390187.0461,3926126.152
49127,2020-04-26,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-27,04:00:00,-64.71253,-54.797867,389907.4294,3926356.785
49127,2020-04-27,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-04-27,16:00:00,-64.724266,-54.8064,389176.3928,3925388.923
49127,2020-04-27,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-04-28,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-04-28,16:00:00,-64.7072,-54.8,390255.8222,3926127.828
49127,2020-04-28,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-04-29,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49127,2020-04-29,04:00:00,-64.7328,-54.805332,388625.0061,3925494.222
49138,2020-04-29,16:00:00,-64.7296,-54.80747,388836.5337,3925261.431
49127,2020-04-29,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49127,2020-04-30,04:00:00,-64.72747,-54.8032,388961.7087,3925739.88
49138,2020-04-30,16:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49127,2020-04-30,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-01,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49127,2020-05-01,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-02,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49138,2020-05-02,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043
49127,2020-05-02,16:00:00,-64.7296,-54.8064,388833.5959,3925380.477
49138,2020-05-03,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49127,2020-05-03,04:00:00,-64.7264,-54.805332,389036.3216,3925504.371
49138,2020-05-03,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-03,16:00:00,-64.7328,-54.805332,388625.0061,3925494.222
49138,2020-05-04,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49127,2020-05-04,04:00:00,-64.724266,-54.804268,389170.5576,3925626.127
49138,2020-05-04,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-04,16:00:00,-64.731735,-54.805332,388693.4515,3925495.913
49138,2020-05-05,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49138,2020-05-05,16:00:00,-64.70506,-54.8,390393.3745,3926131.176
49127,2020-05-05,16:00:00,-64.731735,-54.8064,388696.3873,3925377.089
49138,2020-05-06,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49127,2020-05-06,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49138,2020-05-06,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49127,2020-05-06,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-07,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49127,2020-05-07,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-05-07,16:00:00,-64.731735,-54.8064,388696.3873,3925377.089
49127,2020-05-07,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-08,04:00:00,-64.725334,-54.804268,389101.9174,3925624.437
49127,2020-05-08,04:00:00,-64.72747,-54.805332,388967.5547,3925502.677
49138,2020-05-08,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-08,16:00:00,-64.7424,-54.80213,387999.1778,3925835.175
49127,2020-05-09,04:00:00,-64.725334,-54.805332,389104.8314,3925506.058
49138,2020-05-09,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49127,2020-05-09,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-10,04:00:00,-64.73067,-54.805332,388761.897,3925497.604
49127,2020-05-10,04:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-10,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49127,2020-05-10,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-11,04:00:00,-64.73067,-54.805332,388761.897,3925497.604
49127,2020-05-11,04:00:00,-64.733864,-54.80747,388562.5093,3925254.66
49138,2020-05-11,16:00:00,-64.73067,-54.804268,388758.974,3925615.983
49127,2020-05-11,16:00:00,-64.733864,-54.8064,388559.5643,3925373.707
49138,2020-05-12,04:00:00,-64.73067,-54.805332,388761.897,3925497.604