X,id,date,hour,lon,lat,x,y,distppa,colonia,cluster
62,49180,2020-01-21,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
67,49180,2020-01-21,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
77,49180,2020-01-23,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
82,49180,2020-01-23,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
90,49180,2020-01-24,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
85,49180,2020-01-24,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
97,49180,2020-01-25,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
103,49180,2020-01-26,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
111,49180,2020-01-27,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
119,49180,2020-01-28,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
127,49180,2020-01-29,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
132,49180,2020-01-30,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
139,49180,2020-01-31,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
142,49180,2020-02-01,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
147,49180,2020-02-01,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
154,49180,2020-02-02,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1,26
157,49180,2020-02-03,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
163,49180,2020-02-03,16:00:00,-64.666664,-54.850132,392994.013,3920612.847,276.23414532521,1,27
168,49180,2020-02-04,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
177,49180,2020-02-05,16:00:00,-64.6816,-54.858665,392057.9495,3919640.549,92.9528730618875,1,14
180,49180,2020-02-06,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
183,49180,2020-02-06,16:00:00,-64.6752,-54.866135,392488.604,3918819.276,140.634432980177,1,32
189,49180,2020-02-07,16:00:00,-64.67947,-54.8576,392191.8201,3919762.321,87.9395025885033,1,26
194,49180,2020-02-08,16:00:00,-64.658134,-54.875732,393609.0462,3917777.566,24.757600317679,1,37
203,49180,2020-02-09,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
207,49180,2020-02-09,16:00:00,-64.66987,-54.864,392824.9781,3919064.986,111.807028923392,1,38
211,49180,2020-02-10,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
215,49180,2020-02-10,16:00:00,-64.6784,-54.861866,392271.8718,3919289.331,2.02337731282659,1,28
221,49180,2020-02-11,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
226,49180,2020-02-11,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
231,49180,2020-02-12,16:00:00,-64.650665,-54.896,394141.3933,3915533.842,1349.03333903369,0,47
242,49180,2020-02-13,16:00:00,-64.680534,-54.858665,392126.3695,3919642.191,46.9879661166844,1,26
250,49180,2020-02-14,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
246,49180,2020-02-14,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
254,49180,2020-02-15,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
258,49180,2020-02-15,16:00:00,-64.65387,-54.84693,393806.9475,3920988.569,1135.88883525767,0,50
266,49180,2020-02-16,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
260,49180,2020-02-16,04:00:00,-64.680534,-54.861866,392134.9142,3919286.047,4.87047086640736,1,6
275,49180,2020-02-17,16:00:00,-64.67947,-54.855465,392186.1249,3919999.862,253.062015896146,1,15
284,49180,2020-02-18,16:00:00,-64.66987,-54.842667,392768.3985,3921438.503,782.385321121845,0,53
290,49180,2020-02-19,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
294,49180,2020-02-20,16:00:00,-64.6432,-54.910934,394659.0855,3913883.519,3022.7154681956,0,54
298,49180,2020-02-21,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
303,49180,2020-02-21,16:00:00,-64.65707,-54.84693,393601.4985,3920983.714,939.70722782182,0,56
306,49180,2020-02-22,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
310,49180,2020-02-22,16:00:00,-64.66773,-54.850132,392925.5783,3920611.218,209.207121622495,1,27
314,49180,2020-02-23,16:00:00,-64.66987,-54.856533,392805.1723,3919895.768,2.58191405616262,1,59
320,49180,2020-02-24,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778,44.0427667206927,1,21
326,49180,2020-02-25,04:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13
330,49180,2020-02-25,16:00:00,-64.67733,-54.861866,392340.5431,3919290.976,2.82776469146023,1,28
334,49180,2020-02-26,04:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13
348,49180,2020-02-28,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
361,49180,2020-02-29,16:00:00,-64.6912,-54.8064,391301.4322,3925440.699,4985.1271898846,0,70
368,49180,2020-03-01,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
364,49180,2020-03-01,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
373,49180,2020-03-02,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
378,49180,2020-03-02,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
385,49180,2020-03-03,16:00:00,-64.6816,-54.861866,392066.4996,3919284.405,2.55663398258246,1,11
395,49180,2020-03-04,16:00:00,-64.62614,-54.842667,395576.2869,3921504.552,2978.86055697863,0,75
404,49180,2020-03-05,16:00:00,-64.6752,-54.8608,392474.4075,3919412.851,52.8064337201654,1,13
408,49180,2020-03-06,04:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
413,49180,2020-03-06,16:00:00,-64.70506,-54.7968,390384.7145,3926487.204,6274.38468830995,0,77
422,49180,2020-03-08,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
431,49180,2020-03-09,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
438,49180,2020-03-10,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
449,49180,2020-03-11,16:00:00,-64.67947,-54.855465,392186.1249,3919999.862,253.062015896146,1,15
454,49180,2020-03-12,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
461,49180,2020-03-13,04:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
466,49180,2020-03-13,16:00:00,-64.67094,-54.85227,392725.178,3920368.433,283.448949800735,1,36
472,49180,2020-03-14,16:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
481,49180,2020-03-15,16:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
493,49180,2020-03-17,16:00:00,-64.66347,-54.853333,393207.5171,3920261.576,351.515878352226,1,88
506,49180,2020-03-19,16:00:00,-64.67627,-54.862934,392411.4164,3919173.778,44.0427667206927,1,21
510,49180,2020-03-20,16:00:00,-64.67947,-54.861866,392203.2004,3919287.685,6.36743167842134,1,6
513,49180,2020-03-21,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
517,49180,2020-03-21,16:00:00,-64.67947,-54.8576,392191.8201,3919762.321,87.9395025885033,1,26
525,49180,2020-03-22,16:00:00,-64.656,-54.84693,393670.1955,3920985.339,1004.8912564025,0,56
528,49180,2020-03-23,04:00:00,-64.67947,-54.859734,392197.5129,3919524.892,22.2892074602402,1,4
534,49180,2020-03-23,16:00:00,-64.69013,-54.7872,391318.6935,3927578.531,7058.87290068258,0,93
540,49180,2020-03-24,16:00:00,-64.680534,-54.859734,392129.223,3919523.254,21.0145042350179,1,4
545,49180,2020-03-25,04:00:00,-64.68373,-54.859734,391924.0968,3919518.328,187.394875408688,1,14
551,49180,2020-03-25,16:00:00,-64.6656,-54.853333,393070.787,3920258.327,278.784859881161,1,88
553,49180,2020-03-26,04:00:00,-64.68266,-54.861866,391998.4701,3919282.771,43.7842593832703,1,11
559,49180,2020-03-26,16:00:00,-64.6592,-54.784,393298.9879,3927982.066,7347.34251730434,0,94
565,49180,2020-03-27,16:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
561,49180,2020-03-27,04:00:00,-64.51307,-54.7968,402726.3896,3926770.487,11726.1459751111,0,95
569,49180,2020-03-28,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
575,49180,2020-03-28,16:00:00,-64.72747,-54.8544,389102.1443,3920043.427,3038.21051405744,0,97
578,49180,2020-03-29,04:00:00,-64.733864,-54.858665,388703.4586,3919558.766,3350.12278515188,0,98
580,49180,2020-03-29,16:00:00,-64.733864,-54.858665,388703.4586,3919558.766,3350.12278515188,0,98
586,49180,2020-03-30,04:00:00,-64.733864,-54.858665,388703.4586,3919558.766,3350.12278515188,0,98
594,49180,2020-03-31,04:00:00,-64.733864,-54.8576,388700.5255,3919677.257,3365.15125275539,0,98
598,49180,2020-03-31,16:00:00,-64.736,-54.856533,388560.4843,3919792.575,3519.33580446051,0,101
602,49180,2020-04-01,04:00:00,-64.736,-54.858665,388566.3631,3919555.37,3486.46942329346,0,102
608,49180,2020-04-01,16:00:00,-64.7328,-54.8064,388627.9437,3925375.398,6234.12945962378,0,104
610,49180,2020-04-02,04:00:00,-64.72853,-54.80747,388905.2968,3925263.127,5969.47528955154,0,105
615,49180,2020-04-02,16:00:00,-64.4288,-54.7584,408056.5718,3931156.665,18586.4708076698,0,109
618,49180,2020-04-03,04:00:00,-64.25066,-54.727467,419457.8921,3934817.384,30255.969449146,0,111
622,49180,2020-04-03,16:00:00,-64.28053,-54.7296,417538.71,3934545.363,28440.2962183108,0,115
627,49180,2020-04-04,04:00:00,-64.25066,-54.727467,419457.8921,3934817.384,30255.969449146,0,111
632,49180,2020-04-04,16:00:00,-64.24747,-54.727467,419663.3163,3934821.041,30439.3539268909,0,119
641,49180,2020-04-06,04:00:00,-64.24747,-54.727467,419663.3163,3934821.041,30439.3539268909,0,119
646,49180,2020-04-06,16:00:00,-64.24747,-54.724266,419656.9846,3935177.201,30601.1525123073,0,124
648,49180,2020-04-07,04:00:00,-64.28267,-54.731735,417405.2523,3934305.296,28206.9596894376,0,125
653,49180,2020-04-07,16:00:00,-64.24427,-54.7264,419867.2794,3934943.42,30676.8395224891,0,126
654,49180,2020-04-08,04:00:00,-64.24427,-54.727467,419869.3846,3934824.7,30623.5906019428,0,126
659,49180,2020-04-08,16:00:00,-64.26987,-54.682667,418130.6563,3939779.815,31802.4185237478,0,130
661,49180,2020-04-09,04:00:00,-64.27627,-54.730667,417815.1822,3934431.641,28626.9695195625,0,132
664,49180,2020-04-09,16:00:00,-64.27306,-54.791466,418144.6624,3927670.569,25868.8458297413,0,133
669,49180,2020-04-10,16:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
674,49180,2020-04-11,04:00:00,-64.736,-54.8576,388563.4264,3919673.861,3500.91613709125,0,102
678,49180,2020-04-11,16:00:00,-64.731735,-54.80747,388699.3286,3925258.043,6098.69003518306,0,103
682,49180,2020-04-12,04:00:00,-64.7328,-54.858665,388771.7496,3919560.456,3282.22926068108,0,98
684,49180,2020-04-12,16:00:00,-64.733864,-54.80747,388562.5093,3925254.66,6186.8209716769,0,113
689,49180,2020-04-13,04:00:00,-64.73707,-54.8576,388494.7485,3919672.159,3568.96515200655,0,102
692,49180,2020-04-13,16:00:00,-64.7328,-54.80747,388630.8868,3925256.351,6142.5533238176,0,113
696,49180,2020-04-14,16:00:00,-64.523735,-54.7712,401978.9026,3929603.942,12875.7133958594,0,118
807,49180,2020-09-06,04:00:00,-64.2464,-54.7456,419768.0624,3932804.69,29650.4433771159,0,164
808,49180,2020-09-06,16:00:00,-64.2368,-54.7456,420385.9913,3932815.627,30205.7919970097,0,165
809,49180,2020-09-07,04:00:00,-64.25813,-54.673065,418868.3572,3940861.8,33045.15886056,0,166
810,49180,2020-09-07,16:00:00,-64.2592,-54.673065,418799.361,3940860.563,32989.833732526,0,166
811,49180,2020-09-08,04:00:00,-64.25813,-54.674133,418870.4864,3940742.97,32974.3204917445,0,166
812,49180,2020-09-08,16:00:00,-64.24533,-54.699734,419746.3697,3937909.201,32063.4603809559,0,167
813,49180,2020-09-09,16:00:00,-64.26133,-54.673065,418662.0133,3940858.098,32879.852869872,0,143
814,49180,2020-09-10,04:00:00,-64.2464,-54.7456,419768.0624,3932804.69,29650.4433771159,0,164
815,49180,2020-09-10,16:00:00,-64.2208,-54.848,421614.2716,3921439.946,27450.0751942444,0,168
816,49180,2020-09-11,04:00:00,-64.2176,-54.853333,421830.0407,3920850.13,27578.5852048764,0,169
817,49180,2020-09-11,16:00:00,-64.2208,-54.842667,421603.9328,3922033.336,27538.2194407579,0,170
818,49180,2020-09-13,04:00:00,-64.2464,-54.7456,419768.0624,3932804.69,29650.4433771159,0,164
819,49180,2020-09-13,16:00:00,-64.2368,-54.7456,420385.9913,3932815.627,30205.7919970097,0,165
821,49180,2020-09-14,16:00:00,-64.2464,-54.7456,419768.0624,3932804.69,29650.4433771159,0,164
820,49180,2020-09-14,04:00:00,-64.2592,-54.674133,418801.492,3940741.733,32918.8777380834,0,166
822,49180,2020-09-15,04:00:00,-64.24747,-54.7456,419699.1891,3932803.466,29587.1283271677,0,164
823,49180,2020-09-16,04:00:00,-64.512,-54.792534,402784.9364,3927246.616,12030.2720509374,0,171
824,49180,2020-09-16,16:00:00,-64.5664,-54.8128,399337.9247,3924915.006,7869.45023334691,0,172
826,49180,2020-09-17,16:00:00,-64.67733,-54.8608,392337.7029,3919409.579,87.0031967344288,1,13
825,49180,2020-09-17,04:00:00,-64.65707,-54.87467,393674.5134,3917897.341,24.2128664297106,1,37
827,49180,2020-09-22,04:00:00,-64.658134,-54.875732,393609.0462,3917777.566,24.757600317679,1,37
828,49180,2020-09-22,16:00:00,-64.664536,-54.85227,393136.2776,3920378.22,414.230192553969,0,88
829,49180,2020-09-23,16:00:00,-64.576,-54.887466,398907.9363,3916593.684,4448.86268159805,0,173
830,49180,2020-09-24,04:00:00,-64.673065,-54.862934,392617.1043,3919178.696,1.84855075933725,1,18
831,49180,2020-09-24,16:00:00,-64.658134,-54.878933,393617.4787,3917421.419,104.397222363015,1,44
832,49180,2020-09-25,04:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
833,49180,2020-09-25,16:00:00,-64.52053,-54.772266,402187.6341,3929489.812,12948.4742053802,0,174
835,49180,2020-09-26,16:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
834,49180,2020-09-26,04:00:00,-64.5184,-54.776535,402334.9265,3929017.804,12741.927190553,0,175
837,49180,2020-09-27,16:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
836,49180,2020-09-27,04:00:00,-64.658134,-54.878933,393617.4787,3917421.419,104.397222363015,1,44
838,49180,2020-09-28,04:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
839,49180,2020-09-28,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1,12
840,49180,2020-09-29,04:00:00,-64.67947,-54.862934,392206.0496,3919168.859,1.05464608863886,1,29
841,49180,2020-09-29,16:00:00,-64.7264,-54.8544,389170.8278,3920045.12,2972.2501137224,0,97
842,49180,2020-09-30,16:00:00,-64.70827,-54.7968,390178.3697,3926482.18,6348.85935263441,0,162
844,49180,2020-10-01,16:00:00,-64.6816,-54.861866,392066.4996,3919284.405,2.55663398258246,1,11
843,49180,2020-10-01,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
846,49180,2020-10-02,16:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
845,49180,2020-10-02,04:00:00,-64.6816,-54.859734,392060.8048,3919521.612,55.9984188650191,1,14
847,49180,2020-10-03,16:00:00,-64.6752,-54.866135,392488.604,3918819.276,140.634432980177,1,32
848,49180,2020-10-06,16:00:00,-64.52053,-54.7712,402185.0624,3929608.417,13027.8128763745,0,174
849,49180,2020-10-07,16:00:00,-64.31467,-54.736,415353.6925,3933792.616,26169.1788452976,0,176
850,49180,2020-10-08,04:00:00,-64.25066,-54.7456,419493.8567,3932799.81,29398.5125558626,0,177
851,49180,2020-10-08,16:00:00,-64.1824,-54.837334,424059.7316,3922669.014,30068.2278053988,0,178
852,49180,2020-10-10,16:00:00,-64.20693,-54.808533,422429.1718,3925846.77,29245.5521481784,0,179
854,49180,2020-10-11,16:00:00,-64.673065,-54.861866,392614.266,3919297.522,70.3989933585239,1,2
853,49180,2020-10-11,04:00:00,-64.21653,-54.85227,421896.6775,3920969.601,27660.744570397,0,169
855,49180,2020-10-12,16:00:00,-64.673065,-54.861866,392614.266,3919297.522,70.3989933585239,1,2
856,49180,2020-10-13,16:00:00,-64.673065,-54.861866,392614.266,3919297.522,70.3989933585239,1,2
857,49180,2020-10-14,16:00:00,-64.6592,-54.878933,393549.0928,3917419.8,134.900416579063,1,44
858,49180,2020-10-15,16:00:00,-64.70613,-54.7968,390315.9329,3926485.53,6298.55651591666,0,77
859,49180,2020-10-16,16:00:00,-64.70613,-54.7968,390315.9329,3926485.53,6298.55651591666,0,77
860,49180,2020-10-17,16:00:00,-64.67627,-54.906666,392527.8931,3914308.121,2914.20559054961,0,180
861,49180,2020-10-18,16:00:00,-64.666664,-54.85227,392999.6723,3920374.972,380.081043225559,0,68
862,49180,2020-10-19,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
863,49180,2020-10-20,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
864,49180,2020-10-20,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
865,49180,2020-10-21,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
866,49180,2020-10-21,16:00:00,-64.544,-54.7264,400565.6527,3934559.918,15964.1616340826,0,100
867,49180,2020-10-22,16:00:00,-64.1824,-54.833065,424051.7169,3923144.017,30150.6976128039,0,181
868,49180,2020-10-23,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
869,49180,2020-10-23,16:00:00,-64.67413,-54.862934,392548.7556,3919177.063,17.0309104421846,1,18
870,49180,2020-10-24,04:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
871,49180,2020-10-24,16:00:00,-64.66987,-54.853333,392796.6851,3920251.801,289.319924082059,1,9
872,49180,2020-10-25,04:00:00,-64.6784,-54.8608,392269.0298,3919407.934,71.684410942013,1,4
873,49180,2020-10-25,16:00:00,-64.6784,-54.858665,392263.3379,3919645.475,4.26675332030062,1,12
874,49180,2020-10-26,16:00:00,-64.67947,-54.858665,392194.6612,3919643.829,3.7268676881416,1,26
875,49180,2020-10-27,04:00:00,-64.67947,-54.8576,392191.8201,3919762.321,87.9395025885033,1,26
876,49180,2020-10-27,16:00:00,-64.717865,-54.8064,389587.7624,3925399.025,5673.57908118848,0,182
878,49180,2020-10-28,16:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
877,49180,2020-10-28,04:00:00,-64.68266,-54.859734,391992.7717,3919519.978,119.974487581847,1,14
879,49180,2020-10-29,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
880,49180,2020-10-30,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
881,49180,2020-10-30,16:00:00,-64.67733,-54.8576,392329.1773,3919765.613,0.0726034828750366,1,12
882,49180,2020-10-31,04:00:00,-64.673065,-54.866135,392625.6114,3918822.551,15.3290596259826,1,32
883,49180,2020-11-01,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
884,49180,2020-11-02,16:00:00,-64.6784,-54.861866,392271.8718,3919289.331,2.02337731282659,1,28
885,49180,2020-11-03,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
886,49180,2020-11-03,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
887,49180,2020-11-04,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
888,49180,2020-11-04,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
889,49180,2020-11-06,04:00:00,-64.67947,-54.8608,392200.3566,3919406.288,37.4401141962294,1,6
890,49180,2020-11-07,04:00:00,-64.680534,-54.8608,392132.0686,3919404.651,14.8757651618388,1,6
891,49180,2020-11-07,16:00:00,-64.680534,-54.861866,392134.9142,3919286.047,4.87047086640736,1,6
892,49180,2020-11-08,16:00:00,-64.67733,-54.861866,392340.5431,3919290.976,2.82776469146023,1,28
893,49180,2020-11-09,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
894,49180,2020-11-10,04:00:00,-64.6816,-54.8608,392063.6522,3919403.009,39.2051224232796,1,11
895,49180,2020-11-10,16:00:00,-64.67733,-54.861866,392340.5431,3919290.976,2.82776469146023,1,28
896,49180,2020-11-11,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
897,49180,2020-11-11,16:00:00,-64.70506,-54.7968,390384.7145,3926487.204,6274.38468830995,0,77
898,49180,2020-11-12,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
899,49180,2020-11-12,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
900,49180,2020-11-13,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
901,49180,2020-11-13,16:00:00,-64.70506,-54.7968,390384.7145,3926487.204,6274.38468830995,0,77
902,49180,2020-11-14,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
903,49180,2020-11-14,16:00:00,-64.67627,-54.858665,392400.0497,3919648.749,36.4711293052809,1,83
904,49180,2020-11-15,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1,10
905,49180,2020-11-15,16:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1,10
906,49180,2020-11-17,16:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1,10
908,49180,2020-11-18,16:00:00,-64.67094,-54.8608,392747.8168,3919419.382,52.8592448630593,1,2
907,49180,2020-11-18,04:00:00,-64.67413,-54.861866,392545.9155,3919295.889,54.1789681757994,1,10
909,49180,2020-11-19,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
910,49180,2020-11-19,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
912,49180,2020-11-20,16:00:00,-64.6688,-54.85227,392862.5535,3920371.708,315.593764364023,1,9
911,49180,2020-11-20,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
913,49180,2020-11-21,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
914,49180,2020-11-22,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
915,49180,2020-11-22,16:00:00,-64.69334,-54.811733,391178.2365,3924844.033,4456.24773069481,0,183
916,49180,2020-11-23,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
917,49180,2020-11-23,16:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
918,49180,2020-11-24,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10
919,49180,2020-11-24,16:00:00,-64.71893,-54.8032,389510.5874,3925753.374,6013.55529259043,0,184
920,49180,2020-11-25,04:00:00,-64.6752,-54.861866,392477.2441,3919294.247,15.2949134950136,1,10